gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Prob,Churn_Prediction,Actual_Churn,CustomerID,Contract,PaymentMethod,InternetService
0,0,1,0,64,1,1,85.0,1.4138553310593218,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0023995042,0,0,9795-NREXC,Two year,Credit card (automatic),DSL
1,0,0,0,16,1,0,19.75,-0.8757283712494601,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.20574966,0,0,8573-CGOCC,Month-to-month,Credit card (automatic),No
0,0,0,0,4,1,0,23.9,-0.9628203498284665,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.047754537,0,0,7356-AYNJP,One year,Electronic check,No
0,0,0,0,52,1,1,111.25,1.6044738181163618,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.44753584,0,1,9249-FXSCK,One year,Credit card (automatic),Fiber optic
1,0,0,0,2,1,1,55.1,-0.9558274022070014,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.8232461,1,1,5493-SDRDQ,Month-to-month,Mailed check,DSL
1,0,0,0,1,1,0,19.95,-0.9970350556987906,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6432137,1,0,6286-SUUWT,Month-to-month,Mailed check,No
1,0,0,0,18,0,0,25.15,-0.7954749218901833,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.19753157,0,0,4819-HJPIW,Month-to-month,Mailed check,DSL
0,0,0,0,2,1,0,54.15,-0.9609893887793132,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.19020844,0,0,8654-DHAOW,Month-to-month,Mailed check,DSL
0,0,1,0,19,1,1,59.8,-0.5069110485892759,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.15974075,0,0,5438-QMDDL,Month-to-month,Mailed check,DSL
0,0,0,0,40,1,0,83.85,0.5525756654919091,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4445575,0,0,9812-GHVRI,Month-to-month,Bank transfer (automatic),Fiber optic
0,1,1,1,66,1,1,104.9,2.034639365809023,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.07139863,0,0,5553-AOINX,One year,Electronic check,Fiber optic
1,0,0,0,21,1,0,75.3,-0.31285123715069457,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.18890838,0,0,1228-ZLNBX,Month-to-month,Mailed check,Fiber optic
1,0,0,0,8,1,1,66.65,-0.7759961434997925,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.06668392,0,0,4226-KKDON,Month-to-month,Electronic check,DSL
0,0,1,1,72,1,1,109.5,2.4597091062444005,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0016931889,0,0,3831-YCPUO,Two year,Credit card (automatic),Fiber optic
0,0,0,0,48,1,1,73.85,0.5742604210499546,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.02794533,0,0,7445-WMRBW,One year,Bank transfer (automatic),DSL
1,0,0,0,69,1,1,19.3,-0.36703003638829323,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0009566895,0,0,3308-DGHKL,Two year,Bank transfer (automatic),No
1,0,0,0,72,1,1,118.2,2.7651266451061898,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.0020637342,0,0,9924-JPRMC,Two year,Electronic check,Fiber optic
0,0,0,0,14,1,0,51.45,-0.6847128083022423,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.033819634,0,0,0080-EMYVY,One year,Credit card (automatic),DSL
1,0,0,0,6,1,0,59.45,-0.8480654175670707,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.08176616,0,0,6218-KNUBD,Month-to-month,Electronic check,DSL
0,0,1,1,8,1,0,19.5,-0.9355324122645784,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0025479624,0,0,7337-CINUD,Two year,Bank transfer (automatic),No
0,0,0,0,17,1,0,19.55,-0.8819271670905698,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0029474096,0,0,7609-NRNCA,One year,Mailed check,No
1,0,0,0,65,1,0,93.55,1.6718884803598886,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.068877436,0,0,0623-EJQEG,One year,Electronic check,Fiber optic
0,0,1,1,57,1,1,59.3,0.43879136318428114,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.0030764476,0,0,7153-CHRBV,One year,Mailed check,DSL
1,0,1,0,13,1,1,102.25,-0.4062523104291933,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.66967005,1,1,0871-URUWO,Month-to-month,Credit card (automatic),Fiber optic
1,1,0,0,19,1,1,95.9,-0.22143554332308502,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.55476063,1,1,9190-MFJLN,Month-to-month,Credit card (automatic),Fiber optic
0,0,1,0,56,1,0,109.8,1.6897127758745383,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.054386146,0,0,6198-PNNSZ,One year,Bank transfer (automatic),Fiber optic
0,0,1,0,14,1,1,78.1,-0.5106391500026123,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.33304468,0,0,3317-VLGQT,Month-to-month,Electronic check,Fiber optic
1,0,1,0,52,0,1,39.9,-0.11422505297506803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.09013178,0,0,4132-POCZS,Month-to-month,Electronic check,DSL
0,0,0,0,58,1,1,64.9,0.6686983035972508,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.0027077533,0,0,5614-DNZCE,Two year,Credit card (automatic),DSL
0,1,0,0,47,1,1,95.05,0.9815499855140363,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.752914,1,1,1095-JUDTC,Month-to-month,Electronic check,Fiber optic
0,0,0,0,67,0,1,53.4,0.5732677313245099,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.019434813,0,0,3896-RCYYE,Month-to-month,Credit card (automatic),DSL
1,0,0,0,2,0,1,24.9,-0.9839094915512453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.41745982,0,0,9638-JIQYA,Month-to-month,Credit card (automatic),DSL
1,1,0,0,6,1,0,44.7,-0.8838463672264294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19915794,0,0,3258-SANFR,Month-to-month,Credit card (automatic),DSL
1,0,1,1,71,1,1,114.0,2.6013328404078306,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.008273957,0,0,3726-TBHQT,Two year,Bank transfer (automatic),Fiber optic
0,0,1,1,46,1,0,20.25,-0.6130185503534655,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.00108893,0,0,3190-ITQXP,Two year,Bank transfer (automatic),No
0,0,0,0,5,1,0,53.85,-0.891214330966396,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.32892737,0,1,0870-VEMYL,Month-to-month,Credit card (automatic),DSL
1,1,1,0,67,1,0,83.85,1.4599161343199516,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12623753,0,0,4833-QTJNO,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,1,3,1,0,20.2,-0.9835124156610674,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.027208967,0,0,3039-MJSLN,Month-to-month,Bank transfer (automatic),No
0,0,0,0,3,1,0,19.95,-0.9802475694529384,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08129935,0,0,0178-CIIKR,Month-to-month,Mailed check,No
1,1,1,0,52,1,1,104.2,1.450893687704244,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7281257,1,1,5385-SUIRI,Month-to-month,Electronic check,Fiber optic
0,0,1,0,42,1,1,50.25,-0.033596587497289845,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04413331,0,1,3982-XWFZQ,Month-to-month,Electronic check,DSL
1,0,1,1,50,1,1,20.35,-0.5915764522838621,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0029135135,0,0,5774-QPLTF,One year,Mailed check,No
1,1,1,0,23,1,1,90.0,-0.11281322758776913,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.22646664,0,0,2322-VCZHZ,Month-to-month,Electronic check,Fiber optic
0,0,1,1,67,0,0,54.2,0.5930332867466956,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.006941569,0,0,5010-IPEAQ,Two year,Credit card (automatic),DSL
0,0,0,0,25,1,1,99.5,0.03937713720872668,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.92726135,1,1,4009-ALQFH,Month-to-month,Electronic check,Fiber optic
0,1,1,0,39,1,0,99.1,0.7050969268635529,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0.09011911,0,0,6383-ZTSIW,One year,Mailed check,Fiber optic
0,0,0,0,69,1,1,66.9,1.01391167056353,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.0012686797,0,0,8990-YOZLV,Two year,Mailed check,DSL
0,0,0,0,1,0,0,25.85,-0.994432002640958,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.05692336,0,0,3069-SSVSN,One year,Mailed check,DSL
1,0,0,0,32,1,0,91.05,0.2610557827863444,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.21948504,0,0,5222-IMUKT,Month-to-month,Electronic check,Fiber optic
0,0,0,0,9,1,0,71.0,-0.709110915776503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6499229,1,1,3627-FCRDW,Month-to-month,Electronic check,Fiber optic
0,0,0,0,16,1,1,93.2,-0.31152765085010176,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.45135754,0,1,7562-GSUHK,Month-to-month,Credit card (automatic),Fiber optic
1,0,1,1,60,1,1,20.95,-0.44527604652500447,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.00198248,0,0,6685-XSHHU,Two year,Bank transfer (automatic),No
0,0,1,1,72,1,1,109.2,2.3964196213043887,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.024195183,0,0,8901-UPRHR,Two year,Bank transfer (automatic),Fiber optic
1,0,1,0,5,1,0,19.35,-0.9502242202011584,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3179435,0,1,4903-UYAVB,Month-to-month,Mailed check,No
0,1,0,0,26,1,1,85.8,-0.038008541832599184,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.21248892,0,0,0118-JPNOY,Month-to-month,Credit card (automatic),Fiber optic
1,0,0,0,3,1,0,19.85,-0.9773577393633108,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.15467441,0,1,6776-TLWOI,Month-to-month,Mailed check,No
1,0,0,0,2,1,1,19.65,-0.9920716070715676,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.113528095,0,0,3845-FXCYS,Month-to-month,Electronic check,No
0,0,0,1,2,1,0,20.5,-0.9889611792651745,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.014932615,0,0,5857-XRECV,One year,Bank transfer (automatic),No
0,0,0,0,36,1,1,89.65,0.4713295264071875,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.056244813,0,0,0725-CXOTM,One year,Credit card (automatic),DSL
1,0,0,0,7,1,0,74.35,-0.7704150212656263,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.29120323,0,0,4343-EJVQB,Month-to-month,Mailed check,Fiber optic
0,1,1,0,60,0,1,49.45,0.27696087816513465,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0.03373188,0,0,9000-PLFUZ,Two year,Credit card (automatic),DSL
0,0,1,0,19,1,1,89.1,-0.2907473459307948,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.38381916,0,0,3427-GGZZI,Month-to-month,Electronic check,Fiber optic
1,1,1,0,45,1,0,75.15,0.5296776224916535,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.02693526,0,0,7779-ORAEL,Two year,Credit card (automatic),DSL
1,1,0,0,4,1,1,70.65,-0.8761916264546677,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.28736722,0,0,0644-OQMDK,Month-to-month,Electronic check,Fiber optic
0,0,1,1,31,1,1,104.2,0.42515842428817524,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.66136813,1,1,4077-CROMM,Month-to-month,Electronic check,Fiber optic
1,0,1,1,47,1,0,90.05,0.8194768430064475,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.07414795,0,0,3154-CFSZG,Month-to-month,Electronic check,Fiber optic
1,0,0,0,1,1,1,79.25,-0.9708721664904061,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.98498684,1,1,2868-MZAGQ,Month-to-month,Electronic check,Fiber optic
0,0,0,0,1,1,1,44.9,-0.9860272296321937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34086427,0,1,4847-QNOKA,Month-to-month,Bank transfer (automatic),DSL
0,0,0,0,1,1,0,19.4,-0.9972777131872325,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.06291305,0,0,2220-IAHLS,Month-to-month,Credit card (automatic),No
0,1,1,1,59,1,1,88.75,1.3539630509574974,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.09135479,0,0,1658-XUHBX,Month-to-month,Credit card (automatic),Fiber optic
1,0,1,0,10,1,1,70.1,-0.7148023368690519,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5207641,1,1,6379-RXJRQ,Month-to-month,Electronic check,Fiber optic
1,1,0,0,35,1,0,91.0,0.397385171747403,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.08138351,0,0,2378-HTWFW,Month-to-month,Credit card (automatic),Fiber optic
1,0,0,0,4,0,1,29.65,-0.9535552457243169,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5377252,1,1,8650-RHRKE,Month-to-month,Electronic check,DSL
1,0,1,1,32,1,1,90.8,0.32827190708478216,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0.15655965,0,0,4377-VDHYI,One year,Electronic check,Fiber optic
1,0,0,0,43,1,1,77.85,0.4791607453523616,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.51644385,1,1,0475-RIJEP,Month-to-month,Electronic check,Fiber optic
1,0,0,0,4,1,0,54.3,-0.9196714364291412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6868828,1,1,1260-TTRXI,Month-to-month,Electronic check,DSL
0,1,1,0,54,1,1,18.95,-0.5509202930839866,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.016889937,0,0,3719-TDVQB,Two year,Mailed check,No
0,1,0,0,11,1,1,95.15,-0.5656782803355963,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.89133835,1,1,6328-ZPBGN,Month-to-month,Bank transfer (automatic),Fiber optic
0,1,0,0,66,1,1,102.4,1.8495137618994426,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0.0352307,0,0,0201-MIBOL,Two year,Bank transfer (automatic),Fiber optic
1,0,1,1,61,1,1,99.9,1.7478182144705625,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.83064455,1,0,4937-QPZPO,One year,Electronic check,Fiber optic
1,0,1,1,72,1,0,88.7,1.8625290271886052,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.00019911269,0,0,2925-VDZHY,Two year,Credit card (automatic),DSL
1,0,1,1,44,0,1,54.3,0.01645703443679454,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.14011416,0,0,6981-TDRFT,One year,Electronic check,DSL
1,0,0,0,41,1,1,55.7,-0.01864006230059114,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08505161,0,0,3413-CSSTH,Month-to-month,Bank transfer (automatic),DSL
1,0,1,0,50,1,1,103.95,1.3021887668326426,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.22976263,0,0,8033-VCZGH,One year,Electronic check,Fiber optic
1,0,1,0,47,1,1,110.85,1.3218219636247692,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.5473353,1,1,4789-KWMXN,One year,Credit card (automatic),Fiber optic
1,0,1,1,8,1,0,20.15,-0.932819060348363,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.006940501,0,0,0224-NIJLP,Two year,Mailed check,No
1,0,0,0,18,1,0,20.05,-0.8476683416768928,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.083225556,0,0,7542-CYDDM,Month-to-month,Mailed check,No
1,0,1,1,72,1,1,91.95,1.9126267686660425,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.00026246745,0,0,4718-WXBGI,Two year,Credit card (automatic),DSL
1,0,0,0,1,1,0,80.5,-0.9703206721984925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8110924,1,1,2867-UIMSS,Month-to-month,Electronic check,Fiber optic
0,1,0,0,42,1,0,55.65,0.06262813655580682,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.05940297,0,0,8495-PRWFH,Month-to-month,Electronic check,DSL
0,1,0,0,18,1,1,74.7,-0.43466529634858553,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.23847102,0,0,0439-IFYUN,Month-to-month,Electronic check,Fiber optic
0,0,0,1,13,1,1,104.15,-0.4326799168976963,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.23839568,0,0,5716-LIBJC,One year,Credit card (automatic),Fiber optic
0,0,1,1,68,1,1,83.65,1.5237129940085243,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.017822517,0,0,2868-LLSKM,One year,Bank transfer (automatic),Fiber optic
1,0,0,0,4,1,1,72.2,-0.8710296398823558,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.653296,1,1,8111-RKSPX,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,69,1,1,110.05,2.2725760631122554,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.07784202,0,0,2988-QRAJY,Two year,Credit card (automatic),Fiber optic
1,0,0,0,17,1,0,51.5,-0.6085404167031265,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.4608322,0,1,1585-MQSSU,Month-to-month,Mailed check,DSL
1,0,1,1,25,1,0,25.5,-0.7276190642131257,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0022747405,0,0,0071-NDAFP,Two year,Credit card (automatic),No
1,1,0,0,43,1,1,89.55,0.6957435836726972,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.62566495,1,1,2856-NNASM,Month-to-month,Mailed check,Fiber optic
0,0,1,1,59,1,0,19.5,-0.4664093077911361,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.003634125,0,0,7328-ZJAJO,Two year,Credit card (automatic),No
0,1,0,0,5,1,0,80.7,-0.8404768561103386,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.23958041,0,0,6458-CYIDZ,Month-to-month,Electronic check,Fiber optic
1,0,1,1,21,1,0,77.5,-0.2888943251099649,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.3389857,0,1,8559-CIZFV,One year,Mailed check,DSL
0,0,1,1,69,1,1,105.1,2.186123817911869,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.012501638,0,0,1090-PYKCI,One year,Credit card (automatic),Fiber optic
1,0,0,0,13,0,1,25.15,-0.8594261999804922,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30944934,0,0,3058-WQDRE,Month-to-month,Bank transfer (automatic),DSL
1,0,1,0,42,1,1,95.25,0.7410102351529709,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0.3947273,0,1,7547-EKNFS,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,0,52,1,1,95.65,1.2391419393810719,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.14396778,0,0,2279-AXJJK,Month-to-month,Credit card (automatic),Fiber optic
1,1,0,0,46,1,0,85.0,0.7454442492599569,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7117589,1,1,6769-DYBQN,Month-to-month,Electronic check,Fiber optic
1,0,1,0,61,1,1,80.8,1.1387479184811082,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.0010905926,0,0,0909-SELIE,Two year,Bank transfer (automatic),DSL
1,0,0,0,29,0,1,24.85,-0.6581528432036801,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.04440693,0,0,3417-TSCIC,One year,Mailed check,DSL
0,0,0,1,25,1,1,54.75,-0.4471290673458344,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.03943287,0,0,1042-HFUCW,One year,Credit card (automatic),DSL
0,0,1,1,5,1,1,85.75,-0.7980559151763392,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.8778366,1,1,4439-JMPMT,Month-to-month,Electronic check,Fiber optic
1,0,0,0,15,0,0,50.75,-0.7022062072417439,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.44011626,0,0,6537-OTKMY,One year,Electronic check,DSL
0,0,1,1,19,1,0,20.15,-0.8347854350177895,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0018097742,0,0,8999-EXMNO,Two year,Mailed check,No
1,0,0,0,44,1,0,20.05,-0.6329164644057107,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0008526727,0,0,6725-TPKJO,Two year,Mailed check,No
0,1,0,0,6,1,1,98.25,-0.7585027445602911,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.9315433,1,1,2446-BEGGB,Month-to-month,Electronic check,Fiber optic
1,0,1,1,58,1,0,71.6,0.8605300780965011,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.0015969451,0,0,7162-WPHPM,Two year,Credit card (automatic),DSL
1,0,1,1,62,1,1,81.45,1.1926620004585882,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0057015154,0,0,1599-MMYRQ,One year,Credit card (automatic),Fiber optic
0,0,1,1,70,0,1,58.4,0.8088660928300285,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.011707218,0,0,8821-KVZKQ,One year,Bank transfer (automatic),DSL
0,1,0,0,1,0,1,25.7,-0.9944981819559877,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.90735394,1,1,1496-GGSUK,Month-to-month,Mailed check,DSL
1,0,1,1,10,0,0,53.7,-0.775974083728116,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0.004834613,0,0,6434-TTGJP,Two year,Credit card (automatic),DSL
1,0,0,0,26,1,1,19.6,-0.7976588392861614,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.002744535,0,0,0042-JVWOJ,One year,Bank transfer (automatic),No
1,0,0,0,66,1,0,89.4,1.6311440820733067,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.15136354,0,0,0130-SXOUN,Month-to-month,Credit card (automatic),Fiber optic
0,0,1,1,7,1,1,69.0,-0.7821949393409021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.46855947,0,1,2575-GFSOE,Month-to-month,Electronic check,Fiber optic
1,0,1,1,51,1,0,84.2,0.8911931607269009,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.030942233,0,0,2330-PQGDQ,One year,Bank transfer (automatic),Fiber optic
1,0,1,1,72,1,1,106.1,2.324570944953876,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.0037653565,0,0,1452-UZOSF,Two year,Credit card (automatic),Fiber optic
1,0,0,0,65,1,0,25.75,-0.2757687609624196,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0022700022,0,0,2097-YVPKN,Two year,Mailed check,No
1,0,0,0,2,1,0,46.05,-0.9703868515135221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6755357,1,1,2842-JTCCU,Month-to-month,Bank transfer (automatic),DSL
1,0,0,1,70,1,0,64.95,1.0022641111183135,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0025937695,0,0,8597-CTXVJ,One year,Bank transfer (automatic),DSL
